timestamp,heart_rate
227.0,76.00851132371395
228.0,75.74665874370369
229.0,75.87530330580051
230.0,76.19427653936341
231.0,76.29733511119231
232.0,76.6764411354077
233.0,77.03136877372438
234.0,76.66087180367607
235.0,76.76254751937171
236.0,76.82961293732745
237.0,76.63594865251143
238.0,75.28577000138264
239.0,74.59837264575066
240.0,74.71295797529751
241.0,75.06465215399415
242.0,74.6955535828822
243.0,74.82382548745113
244.0,74.78363615746203
245.0,74.57897830448344
246.0,74.78104991730233
247.0,75.11934185734869
248.0,74.94638913277582
249.0,75.23234974410627
250.0,75.78991402819489
251.0,75.64084903407755
252.0,75.24857953900725
253.0,75.39158569617507
254.0,75.44415922015841
255.0,74.85606228403545
256.0,74.71132766822221
257.0,75.13827602814918
258.0,75.01306874435622
259.0,74.70633406604809
260.0,74.15342864424909
261.0,73.80890849364835
262.0,73.54794663735397
263.0,73.42366679425527
264.0,73.69741626016415
265.0,73.99053881119758
266.0,74.03390822140251
267.0,74.03274670193876
268.0,74.48848748863531
269.0,73.78859604147583
270.0,74.21693916800089
271.0,74.21268476754791
272.0,73.8920260738816
273.0,73.59418124519438
274.0,73.81545340349973
275.0,73.35346804646265
276.0,73.25258347496745
277.0,73.2556462827795
278.0,73.06648967910228
279.0,73.03651919441323
280.0,73.34815692627156
281.0,72.95812403730646
282.0,73.33051051724439
283.0,72.78346259214652
284.0,72.48424072999191
285.0,72.14588493624892
286.0,72.30859036868893
287.0,71.6142867851421
288.0,71.81796320522461
289.0,71.60278687510304
290.0,71.21864585306557
291.0,71.18223845724417
292.0,71.22667536402942
293.0,70.97698466620717
294.0,71.10169519417151
295.0,71.1262938020082
296.0,70.96343964899216
297.0,70.86183771895493
298.0,70.84383066906105
299.0,70.50701189171848
